325;0,06510
330;0,08346
335;0,12549
340;0,12774
345;0,17478
350;0,19527
355;0,22989
360;0,30337
365;0,34851
370;0,41814
375;0,51715
380;0,58647
385;0,68307
390;0,77598
395;0,89427
400;1,04703
405;1,19940
